2.206731796264648438e+01,1.859321403503417969e+01,3.404531860351562500e+01,9.370174407958984375e+00,4.546519756317138672e+00,1.809027194976806641e+00,5.194949626922607422e+00,4.473876476287841797e+00,5.318946838378906250e+00,2.617287635803222656e+00,8.303365707397460938e+00,5.848916053771972656e+00,1.966490936279296875e+01,1.129134368896484375e+02,2.294440650939941406e+01,6.000000000000000000e+00
2.966963005065917969e+01,4.620381927490234375e+01,4.410554885864257812e+01,4.812610149383544922e+00,4.958627223968505859e+00,3.257052659988403320e+00,3.525452613830566406e+00,5.162964344024658203e+00,2.963306665420532227e+00,4.407901763916015625e+00,6.087792396545410156e+00,3.264693975448608398e+00,4.578157424926757812e+00,1.376171708106994629e+00,2.873452425003051758e+00,7.000000000000000000e+00
2.543396949768066406e+01,3.451657104492187500e+01,5.829377365112304688e+01,5.010326862335205078e+00,5.369000434875488281e+00,4.044816017150878906e+00,3.644037961959838867e+00,4.060091495513916016e+00,4.888827323913574219e+00,7.153071403503417969e+00,5.506633758544921875e+00,2.794015645980834961e+00,9.901843070983886719e+00,1.040761709213256836e+00,2.650012016296386719e+00,7.000000000000000000e+00
1.949525642395019531e+01,1.851826667785644531e+01,2.119402313232421875e+01,6.809221744537353516e+00,3.667334079742431641e+00,2.187107086181640625e+00,3.406028032302856445e+00,2.608460903167724609e+00,2.841928958892822266e+00,2.970893859863281250e+00,3.209864377975463867e+00,2.860033512115478516e+00,1.136454772949218750e+01,6.188522815704345703e+00,2.568268775939941406e+00,7.000000000000000000e+00
1.897054862976074219e+01,2.894382476806640625e+01,3.929040527343750000e+01,6.618932723999023438e+00,8.978720903396606445e-01,1.459952116012573242e+00,1.713401675224304199e+00,2.641104221343994141e+00,1.560249924659729004e-01,6.143717765808105469e+00,3.867176771163940430e+00,1.512788057327270508e+00,1.220151615142822266e+01,6.139661669731140137e-01,2.357336282730102539e+00,7.000000000000000000e+00
3.004591178894042969e+01,3.717246246337890625e+01,6.105486297607421875e+01,3.957813501358032227e+00,5.007457733154296875e+00,3.711457014083862305e+00,1.642479181289672852e+00,5.289068222045898438e+00,1.611440062522888184e+00,3.834876537322998047e+00,5.986465454101562500e+00,1.966503620147705078e+00,2.557777881622314453e+00,2.186886310577392578e+00,1.289994835853576660e+00,7.000000000000000000e+00
2.531143569946289062e+01,1.001052856445312500e+01,8.891119956970214844e+00,3.526810646057128906e+00,5.234143733978271484e+00,3.012382268905639648e+00,3.732867240905761719e+00,4.858799934387207031e+00,2.896476507186889648e+00,4.329741001129150391e+00,4.131826877593994141e+00,1.783212900161743164e+00,6.983860969543457031e+00,1.304743885993957520e+00,4.665004730224609375e+00,8.000000000000000000e+00
1.855644226074218750e+01,5.535665512084960938e+00,7.416020393371582031e+00,3.309346914291381836e+00,1.546623945236206055e+00,1.772065520286560059e+00,1.866701722145080566e+00,1.407689929008483887e+00,1.899748086929321289e+00,7.434388637542724609e+00,3.007286787033081055e+00,9.456975460052490234e-01,7.979927062988281250e+00,2.292554140090942383e+00,1.291394233703613281e+00,8.000000000000000000e+00
2.473492813110351562e+01,4.487719058990478516e+00,8.788915634155273438e+00,5.105568408966064453e+00,2.471897363662719727e+00,4.169145584106445312e+00,3.915999889373779297e+00,1.498718261718750000e+00,3.916743755340576172e+00,6.656693458557128906e+00,3.576190948486328125e+00,2.579616785049438477e+00,1.084242820739746094e+01,2.910750389099121094e+00,5.160827159881591797e+00,8.000000000000000000e+00
3.377279281616210938e+01,5.412340164184570312e+00,8.337694168090820312e+00,6.238588333129882812e+00,4.811381340026855469e+00,4.203561305999755859e+00,2.872262001037597656e+00,4.857947349548339844e+00,1.039109587669372559e+00,3.507643699645996094e+00,3.258124113082885742e+00,2.392325878143310547e+00,6.647895336151123047e+00,3.693651676177978516e+00,4.301373004913330078e+00,8.000000000000000000e+00
2.522660064697265625e+01,2.587403535842895508e+00,1.151519107818603516e+01,6.676662445068359375e+00,3.615491867065429688e+00,3.182104825973510742e+00,3.603398561477661133e+00,4.379744529724121094e+00,1.592252254486083984e+00,5.200665950775146484e+00,3.023670434951782227e+00,3.344797849655151367e+00,9.890133857727050781e+00,3.693768978118896484e+00,5.115753650665283203e+00,8.000000000000000000e+00
3.417868041992187500e+01,2.854187011718750000e+01,4.634667205810546875e+01,2.626777076721191406e+01,1.472861938476562500e+02,2.443270874023437500e+01,2.707460021972656250e+01,1.498536529541015625e+02,7.519812774658203125e+01,2.741780853271484375e+01,1.560156860351562500e+02,6.489755249023437500e+01,3.672261047363281250e+01,1.489109039306640625e+02,4.322024536132812500e+01,9.000000000000000000e+00
2.626613426208496094e+01,6.022954463958740234e+00,2.547380638122558594e+01,8.207690429687500000e+01,9.537812805175781250e+01,4.277387619018554688e+01,8.481649017333984375e+01,9.867410278320312500e+01,6.641178894042968750e+01,8.576371002197265625e+01,9.891090393066406250e+01,6.606159973144531250e+01,9.825240325927734375e+01,8.577873229980468750e+01,6.786687469482421875e+01,9.000000000000000000e+00
2.510185050964355469e+01,2.515886306762695312e+01,5.277034759521484375e+01,1.050433654785156250e+02,8.122415924072265625e+01,1.671649169921875000e+01,1.300097503662109375e+02,4.859523010253906250e+01,2.147695350646972656e+01,1.330487823486328125e+02,4.235303497314453125e+01,2.219616699218750000e+01,1.300586090087890625e+02,3.745803833007812500e+01,1.654336547851562500e+01,9.000000000000000000e+00
2.678392791748046875e+01,2.705265235900878906e+01,5.640753173828125000e+01,6.508663177490234375e+01,1.128906936645507812e+02,1.348187255859375000e+01,1.119547424316406250e+02,6.528128814697265625e+01,1.022035312652587891e+01,1.239191131591796875e+02,4.623815536499023438e+01,1.106740665435791016e+01,8.683916473388671875e+01,7.592448425292968750e+01,5.646095275878906250e+00,9.000000000000000000e+00
2.042803192138671875e+01,3.159725570678710938e+01,5.537598037719726562e+01,7.256795501708984375e+01,9.592163848876953125e+01,6.544817352294921875e+01,1.044502639770507812e+02,7.070633697509765625e+01,1.341562805175781250e+02,1.178227920532226562e+02,6.440859222412109375e+01,1.273103942871093750e+02,1.237686538696289062e+02,6.148040771484375000e+01,1.074053421020507812e+02,9.000000000000000000e+00
